composition,cr_pct,time,h,P,phase
Fe16Cr0,0.0,0.3835849,0.3774208,19.01406,loading
Fe16Cr0,0.0,0.3845849,0.3784308,19.16392,loading
Fe16Cr0,0.0,0.3855849,0.37944079999999997,19.31441,loading
Fe16Cr0,0.0,0.3865849,0.3804508,19.46567,loading
Fe16Cr0,0.0,0.3875849,0.3814608,19.6179,loading
Fe16Cr0,0.0,0.3885849,0.3824708,19.77087,loading
Fe16Cr0,0.0,0.3895849,0.3834808,19.92434,loading
Fe16Cr0,0.0,0.3905849,0.38449079999999997,20.07872,loading
Fe16Cr0,0.0,0.3915849,0.3855008,20.23411,loading
Fe16Cr0,0.0,0.3925849,0.3865108,20.39022,loading
Fe16Cr0,0.0,0.3935849,0.3875208,20.54688,loading
Fe16Cr0,0.0,0.3945849,0.3885308,20.70442,loading
Fe16Cr0,0.0,0.3955849,0.38954079999999996,20.86309,loading
Fe16Cr0,0.0,0.3965849,0.3905508,21.02265,loading
Fe16Cr0,0.0,0.3975849,0.3915608,21.18266,loading
Fe16Cr0,0.0,0.3985849,0.3925708,21.34283,loading
Fe16Cr0,0.0,0.3995849,0.3935808,21.50411,loading
Fe16Cr0,0.0,0.4,0.394,21.56037,loading
Fe16Cr0,0.0,0.40001,0.3940101,21.55429,loading
Fe16Cr0,0.0,0.40002,0.3940202,21.55581,loading
Fe16Cr0,0.0,0.400035,0.3940353,21.55833,loading
Fe16Cr0,0.0,0.4000575,0.39405809999999997,21.56211,loading
Fe16Cr0,0.0,0.4000913,0.3940922,21.5678,loading
Fe16Cr0,0.0,0.4001419,0.3941433,21.57634,loading
Fe16Cr0,0.0,0.4002178,0.39422,21.58914,loading
Fe16Cr0,0.0,0.4003317,0.394335,21.60833,loading
Fe16Cr0,0.0,0.4005026,0.3945076,21.63714,loading
Fe16Cr0,0.0,0.4007589,0.39476649999999996,21.68057,loading
Fe16Cr0,0.0,0.4011433,0.39515469999999997,21.74577,loading
Fe16Cr0,0.0,0.40172,0.3957372,21.84358,loading
Fe16Cr0,0.0,0.4025849,0.3966108,21.99112,loading
Fe16Cr0,0.0,0.4035849,0.3976208,22.15889,loading
Fe16Cr0,0.0,0.4045849,0.3986308,22.32454,loading
Fe16Cr0,0.0,0.4055849,0.3996408,22.49055,loading
Fe16Cr0,0.0,0.4065849,0.4006508,22.65731,loading
Fe16Cr0,0.0,0.4075849,0.4016608,22.82526,loading
Fe16Cr0,0.0,0.4085849,0.4026708,22.99419,loading
Fe16Cr0,0.0,0.4095849,0.4036808,23.16382,loading
Fe16Cr0,0.0,0.4105849,0.4046908,23.33421,loading
Fe16Cr0,0.0,0.4115849,0.4057008,23.50537,loading
Fe16Cr0,0.0,0.4125849,0.4067108,23.67731,loading
Fe16Cr0,0.0,0.4135849,0.4077208,23.85006,loading
Fe16Cr0,0.0,0.4145849,0.4087308,24.02371,loading
Fe16Cr0,0.0,0.4155849,0.4097408,24.19836,loading
Fe16Cr0,0.0,0.4165849,0.41075079999999997,24.37361,loading
Fe16Cr0,0.0,0.4175849,0.4117608,24.54933,loading
Fe16Cr0,0.0,0.4185849,0.4127708,24.72622,loading
Fe16Cr0,0.0,0.4195849,0.4137808,24.90399,loading
Fe16Cr0,0.0,0.4205849,0.4147908,25.08279,loading
Fe16Cr0,0.0,0.4215849,0.41580079999999997,25.26217,loading
Fe16Cr0,0.0,0.4225849,0.4168108,25.44197,loading
Fe16Cr0,0.0,0.4235849,0.4178208,25.62286,loading
Fe16Cr0,0.0,0.4245849,0.4188308,25.80544,loading
Fe16Cr0,0.0,0.4255849,0.4198408,25.98834,loading
Fe16Cr0,0.0,0.4265849,0.42085079999999997,26.17163,loading
Fe16Cr0,0.0,0.4275849,0.4218608,26.35507,loading
Fe16Cr0,0.0,0.4285849,0.4228708,26.54048,loading
Fe16Cr0,0.0,0.4295849,0.4238808,26.72679,loading
Fe16Cr0,0.0,0.4305849,0.4248908,26.91365,loading
Fe16Cr0,0.0,0.4315849,0.42590079999999997,27.10174,loading
Fe16Cr0,0.0,0.4325849,0.4269108,27.29067,loading
Fe16Cr0,0.0,0.4335849,0.4279208,27.48027,loading
Fe16Cr0,0.0,0.4345849,0.4289308,27.67016,loading
Fe16Cr0,0.0,0.4355849,0.4299408,27.86083,loading
Fe16Cr0,0.0,0.4365849,0.43095079999999997,28.0529,loading
Fe16Cr0,0.0,0.4375849,0.4319608,28.246,loading
Fe16Cr0,0.0,0.4385849,0.4329708,28.43964,loading
Fe16Cr0,0.0,0.4395849,0.4339808,28.63421,loading
Fe16Cr0,0.0,0.4405849,0.4349908,28.82966,loading
Fe16Cr0,0.0,0.4415849,0.43600079999999997,29.02587,loading
Fe16Cr0,0.0,0.4425849,0.4370108,29.22301,loading
Fe16Cr0,0.0,0.4435849,0.4380208,29.42137,loading
Fe16Cr0,0.0,0.4445849,0.4390308,29.62006,loading
Fe16Cr0,0.0,0.4455849,0.4400408,29.81948,loading
Fe16Cr0,0.0,0.4465849,0.44105079999999997,30.02002,loading
Fe16Cr0,0.0,0.4475849,0.4420608,30.22159,loading
Fe16Cr0,0.0,0.4485849,0.4430708,30.42432,loading
Fe16Cr0,0.0,0.4495849,0.4440808,30.6277,loading
Fe16Cr0,0.0,0.4505849,0.4450908,30.83128,loading
Fe16Cr0,0.0,0.4515849,0.44610079999999996,31.03599,loading
Fe16Cr0,0.0,0.4525849,0.4471108,31.24228,loading
Fe16Cr0,0.0,0.4535849,0.4481208,31.44947,loading
Fe16Cr0,0.0,0.4545849,0.4491308,31.65707,loading
Fe16Cr0,0.0,0.4555849,0.4501408,31.86508,loading
Fe16Cr0,0.0,0.4565849,0.4511508,32.07514,loading
Fe16Cr0,0.0,0.4575849,0.4521608,32.28481,loading
Fe16Cr0,0.0,0.4585849,0.4531708,32.4958,loading
Fe16Cr0,0.0,0.4595849,0.4541808,32.70745,loading
Fe16Cr0,0.0,0.4605849,0.4551908,32.92055,loading
Fe16Cr0,0.0,0.4615849,0.4562008,33.13502,loading
Fe16Cr0,0.0,0.4625849,0.4572108,33.35013,loading
Fe16Cr0,0.0,0.4635849,0.4582208,33.56563,loading
Fe16Cr0,0.0,0.4645849,0.4592308,33.7816,loading
Fe16Cr0,0.0,0.4655849,0.4602408,33.99889,loading
Fe16Cr0,0.0,0.4665849,0.4612508,34.21757,loading
Fe16Cr0,0.0,0.4675849,0.46226079999999997,34.43679,loading
Fe16Cr0,0.0,0.4685849,0.4632708,34.65653,loading
Fe16Cr0,0.0,0.4695849,0.4642808,34.87781,loading
Fe16Cr0,0.0,0.4705849,0.4652908,35.09977,loading
Fe16Cr0,0.0,0.4715849,0.4663008,35.32321,loading
Fe16Cr0,0.0,0.4725849,0.46731079999999997,35.54705,loading
Fe16Cr0,0.0,0.4735849,0.4683208,35.77149,loading
Fe16Cr0,0.0,0.4745849,0.4693308,35.99656,loading
Fe16Cr0,0.0,0.4755849,0.4703408,36.2229,loading
Fe16Cr0,0.0,0.4765849,0.4713508,36.45069,loading
Fe16Cr0,0.0,0.4775849,0.47236079999999997,36.67931,loading
Fe16Cr0,0.0,0.4785849,0.4733708,36.90918,loading
Fe16Cr0,0.0,0.4795849,0.4743808,37.1393,loading
Fe16Cr0,0.0,0.4805849,0.4753908,37.36956,loading
Fe16Cr0,0.0,0.4815849,0.4764008,37.6019,loading
Fe16Cr0,0.0,0.4825849,0.47741079999999997,37.83489,loading
Fe16Cr0,0.0,0.4835849,0.4784208,38.06849,loading
Fe16Cr0,0.0,0.4845849,0.4794308,38.30333,loading
Fe16Cr0,0.0,0.4855849,0.4804408,38.53973,loading
Fe16Cr0,0.0,0.4865849,0.4814508,38.77655,loading
Fe16Cr0,0.0,0.4875849,0.48246079999999997,39.01394,loading
Fe16Cr0,0.0,0.4885849,0.4834708,39.25214,loading
Fe16Cr0,0.0,0.4895849,0.4844808,39.49175,loading
Fe16Cr0,0.0,0.4905849,0.4854908,39.73255,loading
Fe16Cr0,0.0,0.4915849,0.4865008,39.97444,loading
Fe16Cr0,0.0,0.4925849,0.48751079999999997,40.21681,loading
Fe16Cr0,0.0,0.4935849,0.4885208,40.46005,loading
Fe16Cr0,0.0,0.4945849,0.4895308,40.70464,loading
Fe16Cr0,0.0,0.4955849,0.4905408,40.95017,loading
Fe16Cr0,0.0,0.4965849,0.49155079999999995,41.19655,loading
Fe16Cr0,0.0,0.4975849,0.4925608,41.44376,loading
Fe16Cr0,0.0,0.4985849,0.4935708,41.692,loading
Fe16Cr0,0.0,0.4995849,0.49458080000000004,41.94112,loading
Fe16Cr0,0.0,0.5,0.495,42.02826,loading
Fe16Cr0,0.0,0.50001,0.4950101,42.01895,loading
Fe16Cr0,0.0,0.50002,0.4950202,42.02124,loading
Fe16Cr0,0.0,0.500035,0.49503529999999996,42.02513,loading
Fe16Cr0,0.0,0.5000575,0.49505809999999995,42.03098,loading
Fe16Cr0,0.0,0.5000912,0.4950922,42.03974,loading
Fe16Cr0,0.0,0.5001419,0.49514329999999995,42.05293,loading
Fe16Cr0,0.0,0.5002178,0.49522,42.07263,loading
Fe16Cr0,0.0,0.5003317,0.49533499999999997,42.10234,loading
Fe16Cr0,0.0,0.5005026,0.49550759999999994,42.14692,loading
Fe16Cr0,0.0,0.5007589,0.4957665,42.21384,loading
Fe16Cr0,0.0,0.5011433,0.49615469999999995,42.31429,loading
Fe16Cr0,0.0,0.50172,0.4967372,42.46501,loading
Fe16Cr0,0.0,0.5025849,0.4976108,42.69149,loading
Fe16Cr0,0.0,0.5035849,0.4986208,42.94797,loading
Fe16Cr0,0.0,0.5045849,0.49963080000000004,43.20173,loading
Fe16Cr0,0.0,0.5055849,0.5006408,43.45685,loading
Fe16Cr0,0.0,0.5065849,0.5016508,43.71302,loading
Fe16Cr0,0.0,0.5075849,0.5026608,43.97022,loading
Fe16Cr0,0.0,0.5085849,0.5036708,44.22915,loading
Fe16Cr0,0.0,0.5095849,0.5046808,44.48852,loading
Fe16Cr0,0.0,0.5105849,0.5056908,44.74841,loading
Fe16Cr0,0.0,0.5115849,0.5067008,45.00886,loading
Fe16Cr0,0.0,0.5125849,0.5077108,45.27075,loading
Fe16Cr0,0.0,0.5135849,0.5087208,45.53408,loading
Fe16Cr0,0.0,0.5145849,0.5097308,45.79867,loading
Fe16Cr0,0.0,0.5155849,0.5107408,46.06352,loading
Fe16Cr0,0.0,0.5165849,0.5117508,46.32912,loading
Fe16Cr0,0.0,0.5175849,0.5127608,46.59614,loading
Fe16Cr0,0.0,0.5185849,0.5137708,46.86441,loading
Fe16Cr0,0.0,0.5195849,0.5147808,47.13367,loading
Fe16Cr0,0.0,0.5205849,0.5157908,47.40351,loading
Fe16Cr0,0.0,0.5215849,0.5168008,47.67448,loading
Fe16Cr0,0.0,0.5225849,0.5178108,47.94645,loading
Fe16Cr0,0.0,0.5235849,0.5188208,48.21967,loading
Fe16Cr0,0.0,0.5245849,0.5198308,48.4937,loading
Fe16Cr0,0.0,0.5255849,0.5208408,48.76872,loading
Fe16Cr0,0.0,0.5265849,0.5218508,49.0448,loading
Fe16Cr0,0.0,0.5275849,0.5228608,49.32172,loading
Fe16Cr0,0.0,0.5285849,0.5238708,49.59983,loading
Fe16Cr0,0.0,0.5295849,0.5248808,49.87936,loading
Fe16Cr0,0.0,0.5305849,0.5258908,50.15996,loading
Fe16Cr0,0.0,0.5315849,0.5269008,50.44113,loading
Fe16Cr0,0.0,0.5325849,0.5279108,50.72268,loading
Fe16Cr0,0.0,0.5335849,0.5289208,51.00531,loading
Fe16Cr0,0.0,0.5345849,0.5299308,51.28933,loading
Fe16Cr0,0.0,0.5355849,0.5309408,51.57468,loading
Fe16Cr0,0.0,0.5365849,0.5319508,51.86101,loading
Fe16Cr0,0.0,0.5375849,0.5329608,52.14922,loading
Fe16Cr0,0.0,0.5385849,0.5339708,52.43769,loading
Fe16Cr0,0.0,0.5395849,0.5349808,52.72654,loading
Fe16Cr0,0.0,0.5405849,0.5359908,53.01618,loading
Fe16Cr0,0.0,0.5415849,0.5370008,53.3077,loading
Fe16Cr0,0.0,0.5425849,0.5380108,53.60053,loading
Fe16Cr0,0.0,0.5435849,0.5390208,53.89426,loading
Fe16Cr0,0.0,0.5445849,0.5400308,54.18853,loading
Fe16Cr0,0.0,0.5455849,0.5410408,54.48396,loading
Fe16Cr0,0.0,0.5465849,0.5420507999999999,54.78071,loading
Fe16Cr0,0.0,0.5475849,0.5430608,55.07856,loading
Fe16Cr0,0.0,0.5485849,0.5440708,55.377,loading
Fe16Cr0,0.0,0.5495849,0.5450808,55.67673,loading
Fe16Cr0,0.0,0.5505849,0.5460908,55.97722,loading
Fe16Cr0,0.0,0.5515849,0.5471007999999999,56.27926,loading
Fe16Cr0,0.0,0.5525849,0.5481108,56.58193,loading
Fe16Cr0,0.0,0.5535849,0.5491208,56.88587,loading
Fe16Cr0,0.0,0.5545849,0.5501308,57.19094,loading
Fe16Cr0,0.0,0.5555849,0.5511408,57.49683,loading
Fe16Cr0,0.0,0.5565849,0.5521507999999999,57.80375,loading
Fe16Cr0,0.0,0.5575849,0.5531608,58.11153,loading
Fe16Cr0,0.0,0.5585849,0.5541708,58.42114,loading
Fe16Cr0,0.0,0.5595849,0.5551808,58.73208,loading
Fe16Cr0,0.0,0.5605849,0.5561908,59.04341,loading
Fe16Cr0,0.0,0.5615849,0.5572007999999999,59.35519,loading
Fe16Cr0,0.0,0.5625849,0.5582108,59.66801,loading
Fe16Cr0,0.0,0.5635849,0.5592208,59.98233,loading
Fe16Cr0,0.0,0.5645849,0.5602308,60.29816,loading
Fe16Cr0,0.0,0.5655849,0.5612408,60.61506,loading
Fe16Cr0,0.0,0.5665849,0.5622507999999999,60.93357,loading
Fe16Cr0,0.0,0.5675849,0.5632608,61.25196,loading
Fe16Cr0,0.0,0.5685849,0.5642708,61.57122,loading
Fe16Cr0,0.0,0.5695849,0.5652808,61.89176,loading
Fe16Cr0,0.0,0.5705849,0.5662908,62.214,loading
Fe16Cr0,0.0,0.5715849,0.5673007999999999,62.53744,loading
Fe16Cr0,0.0,0.5725849,0.5683108,62.86148,loading
Fe16Cr0,0.0,0.5735849,0.5693208,63.18632,loading
Fe16Cr0,0.0,0.5745849,0.5703308,63.51279,loading
Fe16Cr0,0.0,0.5755849,0.5713408,63.8405,loading
Fe16Cr0,0.0,0.5765849,0.5723507999999999,64.16885,loading
Fe16Cr0,0.0,0.5775849,0.5733608,64.49842,loading
Fe16Cr0,0.0,0.5785849,0.5743708,64.829,loading
Fe16Cr0,0.0,0.5795849,0.5753808,65.16089,loading
Fe16Cr0,0.0,0.5805849,0.5763908,65.49344,loading
Fe16Cr0,0.0,0.5815849,0.5774007999999999,65.82753,loading
Fe16Cr0,0.0,0.5825849,0.5784108,66.16246,loading
Fe16Cr0,0.0,0.5835849,0.5794208,66.4984,loading
Fe16Cr0,0.0,0.5845849,0.5804308,66.83538,loading
Fe16Cr0,0.0,0.5855849,0.5814408,67.17387,loading
Fe16Cr0,0.0,0.5865849,0.5824508,67.51354,loading
Fe16Cr0,0.0,0.5875849,0.5834608,67.85376,loading
Fe16Cr0,0.0,0.5885849,0.5844708,68.19593,loading
Fe16Cr0,0.0,0.5895849,0.5854808,68.53877,loading
Fe16Cr0,0.0,0.5905849,0.5864908,68.88199,loading
Fe16Cr0,0.0,0.5915849,0.5875008,69.22629,loading
Fe16Cr0,0.0,0.5925849,0.5885108,69.57214,loading
Fe16Cr0,0.0,0.5935849,0.5895208,69.91971,loading
Fe16Cr0,0.0,0.5945849,0.5905308,70.26802,loading
Fe16Cr0,0.0,0.5955849,0.5915408,70.61841,loading
Fe16Cr0,0.0,0.5965849,0.5925508,70.96877,loading
Fe16Cr0,0.0,0.5975849,0.5935608,71.31953,loading
Fe16Cr0,0.0,0.5985849,0.5945708,71.67178,loading
Fe16Cr0,0.0,0.5995849,0.5955808,72.02602,loading
Fe16Cr0,0.0,0.6,0.596,72.1502,loading
Fe16Cr0,0.0,0.60001,0.5960101,72.13746,loading
Fe16Cr0,0.0,0.60002,0.5960202,72.14067,loading
Fe16Cr0,0.0,0.600035,0.5960353,72.14619,loading
Fe16Cr0,0.0,0.6000575,0.5960581,72.15449,loading
Fe16Cr0,0.0,0.6000912,0.5960922,72.16692,loading
Fe16Cr0,0.0,0.6001419,0.5961433,72.18559,loading
Fe16Cr0,0.0,0.6002178,0.59622,72.21358,loading
Fe16Cr0,0.0,0.6003317,0.596335,72.25556,loading
Fe16Cr0,0.0,0.6005026,0.5965076,72.31855,loading
Fe16Cr0,0.0,0.6007589,0.5967665,72.41314,loading
Fe16Cr0,0.0,0.6011433,0.5971547,72.55503,loading
Fe16Cr0,0.0,0.60172,0.5977372,72.76823,loading
Fe16Cr0,0.0,0.6025849,0.5986108,73.08845,loading
Fe16Cr0,0.0,0.6035849,0.5996208,73.45268,loading
Fe16Cr0,0.0,0.6045849,0.6006308,73.81201,loading
Fe16Cr0,0.0,0.6055849,0.6016408,74.17262,loading
Fe16Cr0,0.0,0.6065849,0.6026508,74.53422,loading
Fe16Cr0,0.0,0.6075849,0.6036608,74.8974,loading
Fe16Cr0,0.0,0.6085849,0.6046708,75.26117,loading
Fe16Cr0,0.0,0.6095849,0.6056808,75.62627,loading
Fe16Cr0,0.0,0.6105849,0.6066908,75.99273,loading
Fe16Cr0,0.0,0.6115849,0.6077008,76.35988,loading
Fe16Cr0,0.0,0.6125849,0.6087108,76.72844,loading
Fe16Cr0,0.0,0.6135849,0.6097208,77.09808,loading
Fe16Cr0,0.0,0.6145849,0.6107308,77.46874,loading
Fe16Cr0,0.0,0.6155849,0.6117408,77.84016,loading
Fe16Cr0,0.0,0.6165849,0.6127508,78.21354,loading
Fe16Cr0,0.0,0.6175849,0.6137608,78.58912,loading
Fe16Cr0,0.0,0.6185849,0.6147708,78.96412,loading
Fe16Cr0,0.0,0.6195849,0.6157808,79.34019,loading
Fe16Cr0,0.0,0.6205849,0.6167908,79.71728,loading
Fe16Cr0,0.0,0.6215849,0.6178008,80.09521,loading
Fe16Cr0,0.0,0.6225849,0.6188108,80.47613,loading
Fe16Cr0,0.0,0.6235849,0.6198208,80.85738,loading
Fe16Cr0,0.0,0.6245849,0.6208308,81.24089,loading
Fe16Cr0,0.0,0.6255849,0.6218408,81.62459,loading
Fe16Cr0,0.0,0.6265849,0.6228508,82.00857,loading
Fe16Cr0,0.0,0.6275849,0.6238608,82.39451,loading
Fe16Cr0,0.0,0.6285849,0.6248708,82.78201,loading
Fe16Cr0,0.0,0.6295849,0.6258808,83.17033,loading
Fe16Cr0,0.0,0.6305849,0.6268908,83.55983,loading
Fe16Cr0,0.0,0.6315849,0.6279008,83.95071,loading
Fe16Cr0,0.0,0.6325849,0.6289108,84.34244,loading
Fe16Cr0,0.0,0.6335849,0.6299208,84.73573,loading
Fe16Cr0,0.0,0.6345849,0.6309308,85.1297,loading
Fe16Cr0,0.0,0.6355849,0.6319408,85.52535,loading
Fe16Cr0,0.0,0.6365849,0.6329508,85.92156,loading
Fe16Cr0,0.0,0.6375849,0.6339608,86.31918,loading
Fe16Cr0,0.0,0.6385849,0.6349708,86.71851,loading
Fe16Cr0,0.0,0.6395849,0.6359808,87.119,loading
Fe16Cr0,0.0,0.6405849,0.6369908,87.52007,loading
Fe16Cr0,0.0,0.6415849,0.6380008,87.92266,loading
Fe16Cr0,0.0,0.6425849,0.6390108,88.32655,loading
Fe16Cr0,0.0,0.6435849,0.6400208,88.73162,loading
Fe16Cr0,0.0,0.6445849,0.6410308,89.13739,loading
Fe16Cr0,0.0,0.6455849,0.6420408,89.54448,loading
Fe16Cr0,0.0,0.6465849,0.6430508,89.95405,loading
Fe16Cr0,0.0,0.6475849,0.6440608,90.36442,loading
Fe16Cr0,0.0,0.6485849,0.6450707999999999,90.77478,loading
Fe16Cr0,0.0,0.6495849,0.6460808,91.18609,loading
Fe16Cr0,0.0,0.6505849,0.6470908,91.59872,loading
Fe16Cr0,0.0,0.6515849,0.6481008,92.01378,loading
Fe16Cr0,0.0,0.6525849,0.6491108,92.42942,loading
Fe16Cr0,0.0,0.6535849,0.6501207999999999,92.84762,loading
Fe16Cr0,0.0,0.6545849,0.6511308,93.26594,loading
Fe16Cr0,0.0,0.6555849,0.6521408,93.6844,loading
Fe16Cr0,0.0,0.6565849,0.6531508,94.1048,loading
Fe16Cr0,0.0,0.6575849,0.6541608,94.52692,loading
Fe16Cr0,0.0,0.6585849,0.6551707999999999,94.95012,loading
Fe16Cr0,0.0,0.6595849,0.6561808,95.37423,loading
Fe16Cr0,0.0,0.6605849,0.6571908,95.7996,loading
Fe16Cr0,0.0,0.6615849,0.6582008,96.22644,loading
Fe16Cr0,0.0,0.6625849,0.6592108,96.65441,loading
Fe16Cr0,0.0,0.6635849,0.6602207999999999,97.08374,loading
Fe16Cr0,0.0,0.6645849,0.6612308,97.5137,loading
Fe16Cr0,0.0,0.6655849,0.6622408,97.9448,loading
Fe16Cr0,0.0,0.6665849,0.6632508,98.37751,loading
Fe16Cr0,0.0,0.6675849,0.6642608,98.81222,loading
Fe16Cr0,0.0,0.6685849,0.6652707999999999,99.24759,loading
Fe16Cr0,0.0,0.6695849,0.6662808,99.68356,loading
Fe16Cr0,0.0,0.6705849,0.6672908,100.1211,loading
Fe16Cr0,0.0,0.6715849,0.6683008,100.5602,loading
Fe16Cr0,0.0,0.6725849,0.6693108,101.0003,loading
Fe16Cr0,0.0,0.6735849,0.6703207999999999,101.4414,loading
Fe16Cr0,0.0,0.6745849,0.6713308,101.8839,loading
Fe16Cr0,0.0,0.6755849,0.6723408,102.3281,loading
Fe16Cr0,0.0,0.6765849,0.6733508,102.774,loading
Fe16Cr0,0.0,0.6775849,0.6743608,103.2199,loading
Fe16Cr0,0.0,0.6785849,0.6753707999999999,103.6671,loading
Fe16Cr0,0.0,0.6795849,0.6763808,104.115,loading
Fe16Cr0,0.0,0.6805849,0.6773908,104.5654,loading
Fe16Cr0,0.0,0.6815849,0.6784008,105.0169,loading
Fe16Cr0,0.0,0.6825849,0.6794108,105.4703,loading
Fe16Cr0,0.0,0.6835849,0.6804207999999999,105.9244,loading
Fe16Cr0,0.0,0.6845849,0.6814308,106.3786,loading
Fe16Cr0,0.0,0.6855849,0.6824408,106.8344,loading
Fe16Cr0,0.0,0.6865849,0.6834508,107.2925,loading
Fe16Cr0,0.0,0.6875849,0.6844608,107.7511,loading
Fe16Cr0,0.0,0.6885849,0.6854707999999999,108.211,loading
Fe16Cr0,0.0,0.6895849,0.6864808,108.6721,loading
Fe16Cr0,0.0,0.6905849,0.6874908,109.135,loading
Fe16Cr0,0.0,0.6915849,0.6885008,109.5993,loading
Fe16Cr0,0.0,0.6925849,0.6895108,110.0643,loading
Fe16Cr0,0.0,0.6935849,0.6905208,110.5296,loading
Fe16Cr0,0.0,0.6945849,0.6915308,110.997,loading
Fe16Cr0,0.0,0.6955849,0.6925408,111.4663,loading
Fe16Cr0,0.0,0.6965849,0.6935508,111.9373,loading
Fe16Cr0,0.0,0.6975849,0.6945608,112.4088,loading
Fe16Cr0,0.0,0.6985849,0.6955708,112.8809,loading
Fe16Cr0,0.0,0.6995849,0.6965808,113.3545,loading
Fe16Cr0,0.0,0.7,0.697,113.5216,loading
Fe16Cr0,0.0,0.70001,0.6970101,113.5049,loading
Fe16Cr0,0.0,0.70002,0.6970202,113.5091,loading
Fe16Cr0,0.0,0.700035,0.6970353,113.5165,loading
Fe16Cr0,0.0,0.7000575,0.6970581,113.5276,loading
Fe16Cr0,0.0,0.7000912,0.6970921999999999,113.5442,loading
Fe16Cr0,0.0,0.7001419,0.6971433,113.5692,loading
Fe16Cr0,0.0,0.7002178,0.69722,113.6066,loading
Fe16Cr0,0.0,0.7003317,0.697335,113.6628,loading
Fe16Cr0,0.0,0.7005026,0.6975076,113.747,loading
Fe16Cr0,0.0,0.7007589,0.6977665,113.8736,loading
Fe16Cr0,0.0,0.7011433,0.6981547,114.0634,loading
Fe16Cr0,0.0,0.70172,0.6987372,114.3481,loading
Fe16Cr0,0.0,0.7025849,0.6996108,114.7766,loading
Fe16Cr0,0.0,0.7035849,0.7006208,115.2628,loading
Fe16Cr0,0.0,0.7045849,0.7016308,115.743,loading
Fe16Cr0,0.0,0.7055849,0.7026408,116.2265,loading
Fe16Cr0,0.0,0.7065849,0.7036508,116.7088,loading
Fe16Cr0,0.0,0.7075849,0.7046608,117.1922,loading
Fe16Cr0,0.0,0.7085849,0.7056708,117.6767,loading
Fe16Cr0,0.0,0.7095849,0.7066808,118.1631,loading
Fe16Cr0,0.0,0.7105849,0.7076908,118.652,loading
Fe16Cr0,0.0,0.7115849,0.7087008,119.1417,loading
Fe16Cr0,0.0,0.7125849,0.7097108,119.6329,loading
Fe16Cr0,0.0,0.7135849,0.7107208,120.1242,loading
Fe16Cr0,0.0,0.7145849,0.7117308,120.6168,loading
Fe16Cr0,0.0,0.7155849,0.7127408,121.1116,loading
Fe16Cr0,0.0,0.7165849,0.7137508,121.6071,loading
Fe16Cr0,0.0,0.7175849,0.7147608,122.1041,loading
Fe16Cr0,0.0,0.7185849,0.7157708,122.6023,loading
Fe16Cr0,0.0,0.7195849,0.7167808,123.1027,loading
Fe16Cr0,0.0,0.7205849,0.7177908,123.604,loading
Fe16Cr0,0.0,0.7215849,0.7188008,124.1052,loading
Fe16Cr0,0.0,0.7225849,0.7198108,124.6085,loading
Fe16Cr0,0.0,0.7235849,0.7208208,125.1127,loading
Fe16Cr0,0.0,0.7245849,0.7218308,125.6192,loading
Fe16Cr0,0.0,0.7255849,0.7228408,126.1275,loading
Fe16Cr0,0.0,0.7265849,0.7238508,126.6367,loading
Fe16Cr0,0.0,0.7275849,0.7248608,127.1466,loading
Fe16Cr0,0.0,0.7285849,0.7258708,127.6572,loading
Fe16Cr0,0.0,0.7295849,0.7268808,128.1699,loading
Fe16Cr0,0.0,0.7305849,0.7278908,128.6839,loading
Fe16Cr0,0.0,0.7315849,0.7289008,129.1993,loading
Fe16Cr0,0.0,0.7325849,0.7299108,129.716,loading
Fe16Cr0,0.0,0.7335849,0.7309208,130.2339,loading
Fe16Cr0,0.0,0.7345849,0.7319308,130.7536,loading
Fe16Cr0,0.0,0.7355849,0.7329408,131.2743,loading
Fe16Cr0,0.0,0.7365849,0.7339508,131.7958,loading
Fe16Cr0,0.0,0.7375849,0.7349608,132.3182,loading
Fe16Cr0,0.0,0.7385849,0.7359708,132.8428,loading
Fe16Cr0,0.0,0.7395849,0.7369808,133.3695,loading
Fe16Cr0,0.0,0.7405849,0.7379908,133.8969,loading
Fe16Cr0,0.0,0.7415849,0.7390008,134.4252,loading
Fe16Cr0,0.0,0.7425849,0.7400108,134.9545,loading
Fe16Cr0,0.0,0.7435849,0.7410208,135.4865,loading
Fe16Cr0,0.0,0.7445849,0.7420308,136.019,loading
Fe16Cr0,0.0,0.7455849,0.7430408,136.5533,loading
Fe16Cr0,0.0,0.7465849,0.7440508,137.0887,loading
Fe16Cr0,0.0,0.7475849,0.7450608,137.6253,loading
Fe16Cr0,0.0,0.7485849,0.7460708,138.164,loading
Fe16Cr0,0.0,0.7495849,0.7470808,138.7041,loading
Fe16Cr0,0.0,0.7505849,0.7480908,139.2445,loading
Fe16Cr0,0.0,0.7515849,0.7491008,139.7856,loading
Fe16Cr0,0.0,0.7525849,0.7501108,140.3291,loading
Fe16Cr0,0.0,0.7535849,0.7511208,140.8736,loading
Fe16Cr0,0.0,0.7545849,0.7521308,141.4204,loading
Fe16Cr0,0.0,0.7555849,0.7531407999999999,141.969,loading
Fe16Cr0,0.0,0.7565849,0.7541508,142.5182,loading
Fe16Cr0,0.0,0.7575849,0.7551608,143.0674,loading
Fe16Cr0,0.0,0.7585849,0.7561708,143.6189,loading
Fe16Cr0,0.0,0.7595849,0.7571808,144.1728,loading
